delivery_id,source_city,destination_city,source_lat,source_long,dest_lat,dest_long,distance_km,vehicle_type,driver_id,package_weight_kg,order_time,scheduled_delivery_time,actual_delivery_time,traffic_level,weather_condition,road_type,delay_minutes,is_delayed
DLV000119,Chennai,Jaipur,12.619383,80.023137,27.12575,76.182507,1661.92,Van,DRV019,160.59,2023-05-12 06:11:00,2023-05-13 07:19:11.499328,2023-05-13 07:20:11.499328,2,Cloudy,Highway,1.0,0
DLV000120,Bhopal,Coimbatore,22.867072,77.360012,11.049417,76.698271,1315.94,Car,DRV088,22.64,2023-10-17 20:40:00,2023-10-19 19:42:41.252614,2023-10-19 21:08:41.252614,6,Cloudy,City,86.0,1
DLV000121,Lucknow,Jaipur,26.615943,80.823484,26.432471,75.609379,519.12,Van,DRV046,3.87,2023-09-17 02:19:00,2023-09-17 21:23:39.897596,2023-09-17 20:57:39.897596,1,Fog,City,-26.0,0
DLV000122,Bangalore,Vadodara,12.591362,77.985127,22.400792,73.360302,1195.63,Car,DRV060,2.51,2023-10-25 17:50:00,2023-10-27 14:40:10.367282,2023-10-27 17:41:10.367282,10,Clear,City,181.0,1
DLV000123,Patna,Chennai,25.883271,85.136042,12.66962,80.307807,1553.73,Van,DRV058,33.89,2023-02-22 10:45:00,2023-02-23 16:31:47.049667,2023-02-23 16:29:47.049667,3,Clear,Rural,-2.0,0
DLV000124,Patna,Vadodara,25.52576,84.76518,22.090976,73.044282,1251.47,Truck,DRV047,12.67,2023-07-10 09:24:00,2023-07-13 03:06:08.712665,2023-07-13 05:31:08.712665,10,Fog,City,145.0,1
DLV000125,Bangalore,Nagpur,13.117517,77.665378,21.001897,79.574715,899.84,Van,DRV072,1.82,2023-12-14 12:18:00,2023-12-16 00:17:37.595084,2023-12-16 03:46:37.595084,10,Snow,Rural,209.0,1
DLV000126,Chennai,Indore,12.684482,79.923559,22.465558,75.518381,1183.32,Motorcycle,DRV084,12.97,2023-12-24 21:25:00,2023-12-26 01:37:08.899196,2023-12-26 02:49:08.899196,2,Rain,Rural,72.0,1
DLV000127,Chennai,Vadodara,12.769267,80.055795,21.980574,73.577965,1233.0,Van,DRV083,7.76,2023-12-10 13:32:00,2023-12-11 21:35:28.960982,2023-12-11 21:26:28.960982,6,Snow,Highway,-9.0,0
DLV000128,Visakhapatnam,Pune,17.597197,83.700879,18.132439,73.754556,1054.21,Truck,DRV018,3.22,2023-03-21 02:18:00,2023-03-22 03:46:35.848277,2023-03-22 03:18:35.848277,9,Clear,Rural,-28.0,0
DLV000129,Kanpur,Chennai,26.91937,80.697407,13.399772,80.028603,1504.92,Car,DRV020,12.19,2023-03-25 05:53:00,2023-03-26 10:51:10.975212,2023-03-26 12:51:10.975212,8,Cloudy,Highway,120.0,1
DLV000130,Bhopal,Lucknow,23.689276,77.469363,26.918313,80.726179,485.85,Car,DRV030,2.78,2023-10-01 07:19:00,2023-10-01 18:22:11.419582,2023-10-01 18:20:11.419582,6,Fog,Highway,-2.0,0
DLV000131,Bhopal,Lucknow,23.529393,77.099644,26.670379,80.871636,515.92,Car,DRV065,1.45,2023-09-28 13:10:00,2023-09-29 02:01:18.383861,2023-09-29 02:46:18.383861,3,Rain,Rural,45.0,1
DLV000132,Nagpur,Surat,20.760637,79.19882,20.958831,72.912338,653.54,Van,DRV092,7.75,2023-09-22 03:18:00,2023-09-22 13:30:41.450286,2023-09-22 13:27:41.450286,5,Clear,Highway,-3.0,0
DLV000133,Bangalore,Jaipur,12.625963,77.57574,26.944989,75.339124,1609.19,Car,DRV045,3.13,2023-01-14 13:03:00,2023-01-16 13:51:43.064299,2023-01-16 13:44:43.064299,6,Fog,Rural,-7.0,0
DLV000134,Ahmedabad,Mumbai,22.585875,73.06136,18.898354,73.187574,410.24,Motorcycle,DRV013,5.03,2024-01-01 20:21:00,2024-01-02 03:20:59.209301,2024-01-02 02:58:59.209301,1,Rain,Highway,-22.0,0
DLV000135,Visakhapatnam,Bhopal,17.441441,83.400003,23.520128,77.508239,912.68,Van,DRV011,0.62,2023-01-10 08:13:00,2023-01-11 13:52:43.282979,2023-01-11 16:05:43.282979,10,Rain,Rural,133.0,1
DLV000136,Ahmedabad,Kanpur,22.871368,73.000929,26.780519,80.796927,898.54,Van,DRV007,3.33,2023-05-03 13:40:00,2023-05-04 16:50:51.434378,2023-05-04 16:58:51.434378,2,Cloudy,City,8.0,0
DLV000137,Vadodara,Mumbai,21.931497,73.412067,19.51434,72.558933,283.04,Truck,DRV092,8.06,2023-03-15 09:27:00,2023-03-15 15:34:57.039159,2023-03-15 15:09:57.039159,6,Clear,Rural,-25.0,0
DLV000138,Patna,Nagpur,25.668573,85.479429,20.785572,79.383467,826.07,Van,DRV068,6.32,2023-10-06 16:50:00,2023-10-07 08:44:06.752948,2023-10-07 08:54:06.752948,1,Cloudy,Rural,10.0,0
DLV000139,Indore,Nagpur,22.421227,75.521356,20.810066,79.402775,439.39,Motorcycle,DRV096,9.87,2023-01-09 11:50:00,2023-01-10 01:00:54.598730,2023-01-10 01:07:54.598730,4,Clear,City,7.0,0
DLV000140,Kanpur,Chennai,26.30873,80.709101,12.975145,80.587299,1482.68,Van,DRV046,58.87,2023-10-07 10:52:00,2023-10-09 07:50:28.827925,2023-10-09 09:36:28.827925,8,Rain,Rural,106.0,1
DLV000141,Chennai,Bangalore,13.021835,80.147644,12.93428,77.395978,298.31,Car,DRV005,7.53,2023-05-31 06:02:00,2023-05-31 12:20:06.711353,2023-05-31 12:24:06.711353,6,Rain,Highway,4.0,0
DLV000142,Visakhapatnam,Jaipur,17.419013,83.618075,26.796291,75.830853,1314.74,Van,DRV097,39.51,2023-11-28 06:18:00,2023-11-29 16:28:59.211641,2023-11-29 16:25:59.211641,6,Snow,Highway,-3.0,0
DLV000143,Indore,Visakhapatnam,23.126072,75.981938,17.303698,83.658332,1029.49,Car,DRV044,1.68,2023-04-06 15:44:00,2023-04-08 19:58:48.505268,2023-04-08 22:46:48.505268,9,Fog,City,168.0,1
DLV000144,Bangalore,Bhopal,12.610872,77.888625,23.379973,77.446061,1198.38,Truck,DRV070,23.19,2023-05-31 10:06:00,2023-06-01 23:32:57.764811,2023-06-01 23:29:57.764811,5,Clear,City,-3.0,0
DLV000145,Kolkata,Visakhapatnam,22.966493,88.652497,17.338475,83.030222,857.71,Motorcycle,DRV058,16.95,2023-01-22 23:55:00,2023-01-24 06:47:38.604155,2023-01-24 06:20:38.604155,7,Snow,Rural,-27.0,0
DLV000146,Bangalore,Thane,12.505132,77.66449,19.480759,73.354866,901.95,Motorcycle,DRV066,3.14,2023-12-14 05:01:00,2023-12-15 08:22:32.918766,2023-12-15 12:07:32.918766,8,Rain,Rural,225.0,1
DLV000147,Nagpur,Indore,20.987882,79.409457,22.330232,76.204152,363.31,Car,DRV073,5.64,2023-01-17 19:09:00,2023-01-18 11:40:50.214021,2023-01-18 12:27:50.214021,6,Fog,City,47.0,1
DLV000148,Patna,Nagpur,25.891395,84.787517,20.875051,79.310453,789.47,Car,DRV041,2.78,2023-11-29 08:15:00,2023-11-29 19:35:55.223255,2023-11-29 19:40:55.223255,3,Clear,Highway,5.0,0
DLV000149,Hyderabad,Lucknow,17.605037,78.627848,27.040648,80.988924,1076.84,Motorcycle,DRV091,3.41,2023-08-17 06:39:00,2023-08-18 22:51:07.352104,2023-08-19 00:09:07.352104,8,Snow,Rural,78.0,1
DLV000150,Bhopal,Kolkata,22.941498,77.821051,22.655992,88.264751,1070.8,Car,DRV012,2.13,2023-12-16 10:42:00,2023-12-17 18:06:36.797356,2023-12-17 19:14:36.797356,2,Snow,Rural,68.0,1
DLV000151,Kolkata,Pune,22.534606,88.811183,18.173751,73.94293,1623.11,Motorcycle,DRV066,85.26,2023-04-25 03:12:00,2023-04-26 16:07:32.789718,2023-04-26 18:41:32.789718,8,Rain,Highway,154.0,1
DLV000152,Bhopal,Surat,22.77801,77.784724,21.602318,72.896233,519.98,Truck,DRV079,8.41,2023-02-14 02:19:00,2023-02-14 19:18:09.966160,2023-02-14 19:24:09.966160,8,Fog,Rural,6.0,0
DLV000153,Bangalore,Kolkata,13.168251,78.017099,22.779839,88.016439,1502.35,Motorcycle,DRV083,48.52,2023-02-07 14:29:00,2023-02-09 13:59:42.847250,2023-02-09 14:09:42.847250,3,Cloudy,City,10.0,0
DLV000154,Surat,Kolkata,21.094331,73.067544,23.006967,88.789469,1633.39,Truck,DRV056,28.37,2023-09-15 01:53:00,2023-09-16 09:11:24.111601,2023-09-16 10:11:24.111601,3,Clear,Rural,60.0,1
DLV000155,Ahmedabad,Indore,22.973339,72.184638,23.204441,76.196598,411.17,Motorcycle,DRV011,7.81,2023-05-09 06:40:00,2023-05-09 19:40:11.205414,2023-05-09 19:15:11.205414,3,Cloudy,City,-25.0,0
DLV000156,Patna,Kolkata,25.685375,85.036603,22.127362,88.199097,509.73,Truck,DRV022,22.07,2023-12-04 19:46:00,2023-12-05 16:47:34.339185,2023-12-05 16:22:34.339185,10,Cloudy,City,-25.0,0
DLV000157,Delhi,Coimbatore,28.916753,76.713632,10.850299,76.853969,2008.95,Motorcycle,DRV084,16.83,2023-04-18 18:26:00,2023-04-20 09:06:20.306611,2023-04-20 08:54:20.306611,1,Cloudy,Rural,-12.0,0
DLV000158,Lucknow,Patna,26.693046,80.793153,25.831601,85.089818,439.0,Truck,DRV088,7.95,2023-07-27 09:29:00,2023-07-27 17:09:57.132217,2023-07-27 17:08:57.132217,1,Clear,Rural,-1.0,0
DLV000159,Pune,Nagpur,18.245005,73.80914,20.786657,78.764587,591.21,Truck,DRV041,0.5,2023-06-13 23:55:00,2023-06-15 03:06:44.861539,2023-06-15 02:42:44.861539,3,Snow,City,-24.0,0
DLV000160,Kanpur,Ahmedabad,26.864746,80.194294,23.103088,72.703664,862.83,Car,DRV016,7.0,2023-05-17 14:15:00,2023-05-18 04:58:19.074572,2023-05-18 05:07:19.074572,1,Rain,Highway,9.0,0
DLV000161,Thane,Ahmedabad,18.731394,73.141637,22.700536,73.03247,441.49,Truck,DRV042,5.65,2023-10-23 23:20:00,2023-10-24 09:22:38.386129,2023-10-24 10:31:38.386129,8,Rain,Highway,69.0,1
DLV000162,Visakhapatnam,Mumbai,17.27215,83.715374,19.078195,72.973085,1152.3,Van,DRV051,2.44,2023-09-16 14:15:00,2023-09-17 22:42:23.424117,2023-09-18 02:14:23.424117,6,Rain,Rural,212.0,1
DLV000163,Visakhapatnam,Lucknow,17.253876,83.46846,26.556606,81.344254,1057.3,Van,DRV014,4.16,2023-08-09 04:56:00,2023-08-10 17:35:11.150880,2023-08-10 20:17:11.150880,6,Snow,Rural,162.0,1
DLV000164,Delhi,Coimbatore,28.15045,77.181067,11.081641,76.521509,1899.21,Truck,DRV047,4.28,2023-10-11 09:04:00,2023-10-13 23:06:26.964905,2023-10-14 02:45:26.964905,8,Fog,Rural,219.0,1
DLV000165,Coimbatore,Hyderabad,11.292328,76.909089,17.40939,78.427463,699.55,Truck,DRV013,25.69,2023-07-21 11:50:00,2023-07-22 12:05:04.459810,2023-07-22 13:40:04.459810,6,Snow,Rural,95.0,1
DLV000166,Indore,Vadodara,22.37484,75.539628,22.668986,73.627315,199.13,Van,DRV006,0.93,2023-01-20 04:45:00,2023-01-20 16:17:57.303463,2023-01-20 16:19:57.303463,9,Snow,City,2.0,0
DLV000167,Chennai,Nagpur,12.956009,80.041445,21.2898,78.996934,933.28,Motorcycle,DRV021,18.83,2023-07-21 19:47:00,2023-07-23 04:08:13.849589,2023-07-23 07:13:13.849589,6,Snow,Rural,185.0,1
DLV000168,Surat,Lucknow,20.697296,72.553072,26.577775,81.118093,1089.73,Car,DRV003,26.35,2023-07-08 10:43:00,2023-07-10 03:34:52.924611,2023-07-10 03:44:52.924611,10,Clear,City,10.0,0
DLV000169,Mumbai,Patna,18.595711,72.481809,25.894016,84.816145,1505.29,Motorcycle,DRV084,2.18,2023-10-24 18:14:00,2023-10-26 05:21:24.212697,2023-10-26 08:59:24.212697,8,Clear,Rural,218.0,1
DLV000170,Indore,Chennai,22.319041,75.600872,13.304967,80.626396,1134.42,Truck,DRV005,15.07,2023-10-21 22:07:00,2023-10-22 23:55:29.176771,2023-10-23 03:51:29.176771,8,Rain,Highway,236.0,1
DLV000171,Pune,Bhopal,18.85062,73.753884,23.427985,77.117584,616.98,Car,DRV095,13.37,2023-02-01 22:08:00,2023-02-02 10:26:03.674660,2023-02-02 10:29:03.674660,9,Cloudy,Highway,3.0,0
DLV000172,Indore,Kanpur,22.232602,75.443209,26.157786,79.858432,625.22,Truck,DRV059,5.42,2023-09-30 10:34:00,2023-10-01 07:24:26.427849,2023-10-01 08:25:26.427849,5,Snow,Rural,61.0,1
DLV000173,Jaipur,Surat,26.593835,75.870342,21.091625,73.223772,668.34,Motorcycle,DRV029,4.38,2023-06-02 09:45:00,2023-06-03 06:01:23.143188,2023-06-03 08:11:23.143188,8,Rain,Rural,130.0,1
DLV000174,Lucknow,Hyderabad,26.606123,80.825892,17.475295,78.254764,1049.21,Car,DRV051,21.09,2023-06-26 04:18:00,2023-06-27 09:09:11.734552,2023-06-27 08:55:11.734552,2,Clear,City,-14.0,0
DLV000175,Visakhapatnam,Pune,17.810949,83.127912,18.572447,73.792827,989.64,Truck,DRV069,9.12,2023-05-19 17:44:00,2023-05-20 15:30:19.824674,2023-05-20 15:15:19.824674,2,Snow,Highway,-15.0,0
DLV000176,Delhi,Vadodara,28.877506,76.849113,22.675668,73.168631,781.76,Truck,DRV082,6.71,2023-04-30 01:06:00,2023-05-01 15:24:22.076521,2023-05-01 16:25:22.076521,8,Fog,City,61.0,1
DLV000177,Vadodara,Kolkata,22.701752,73.481055,22.497814,87.886369,1478.39,Car,DRV084,10.05,2023-09-01 15:41:00,2023-09-04 06:08:43.568726,2023-09-04 07:30:43.568726,6,Rain,City,82.0,1
DLV000178,Surat,Ahmedabad,21.303678,72.588988,22.661856,72.90633,154.53,Van,DRV023,1.34,2023-08-02 05:59:00,2023-08-02 11:23:30.325714,2023-08-02 11:11:30.325714,8,Clear,City,-12.0,0
DLV000179,Delhi,Mumbai,29.098302,77.23469,18.747679,72.650007,1241.31,Motorcycle,DRV073,8.99,2023-11-05 03:59:00,2023-11-08 01:29:48.024966,2023-11-08 04:35:48.024966,8,Snow,City,186.0,1
DLV000180,Chennai,Vadodara,12.856755,80.324878,22.45862,73.510942,1288.23,Car,DRV035,2.78,2023-04-09 03:21:00,2023-04-10 18:25:34.883706,2023-04-10 19:28:34.883706,8,Rain,Rural,63.0,1
DLV000181,Kanpur,Lucknow,26.156321,79.842896,26.483586,81.346219,154.19,Truck,DRV023,9.55,2023-11-09 20:57:00,2023-11-10 04:46:29.990830,2023-11-10 05:28:29.990830,9,Fog,City,42.0,1
DLV000182,Kolkata,Chennai,22.673117,88.528937,12.758071,80.685112,1379.65,Car,DRV042,19.74,2023-05-08 00:16:00,2023-05-09 10:04:05.404731,2023-05-09 09:53:05.404731,8,Fog,Highway,-11.0,0
DLV000183,Surat,Coimbatore,21.088971,72.714239,11.035718,76.502766,1188.69,Van,DRV034,12.4,2023-12-01 11:44:00,2023-12-02 08:58:52.190630,2023-12-02 10:55:52.190630,2,Rain,Highway,117.0,1
DLV000184,Patna,Lucknow,25.176899,85.240752,26.592049,80.835496,467.91,Van,DRV082,3.58,2023-06-01 11:39:00,2023-06-01 20:23:38.818662,2023-06-01 20:31:38.818662,3,Rain,Highway,8.0,0
DLV000185,Nagpur,Bhopal,20.934494,78.943873,23.478946,77.209722,334.53,Car,DRV097,2.86,2023-10-03 21:52:00,2023-10-04 06:01:15.332137,2023-10-04 07:28:15.332137,10,Rain,Highway,87.0,1
DLV000186,Patna,Nagpur,25.757771,85.57443,21.378372,78.80314,844.37,Van,DRV073,102.76,2023-02-27 01:53:00,2023-02-27 20:27:34.061787,2023-02-27 20:17:34.061787,4,Cloudy,Rural,-10.0,0
DLV000187,Patna,Bhopal,25.125283,84.899864,23.354978,76.964026,828.2,Van,DRV088,95.59,2023-04-16 22:37:00,2023-04-17 19:37:55.874383,2023-04-17 21:10:55.874383,9,Fog,Highway,93.0,1
DLV000188,Patna,Thane,25.428344,85.408512,18.824898,72.553238,1512.82,Car,DRV073,6.71,2023-01-30 17:29:00,2023-02-01 11:50:32.030291,2023-02-01 11:33:32.030291,1,Snow,Rural,-17.0,0
DLV000189,Surat,Bangalore,21.398389,72.826591,13.160002,77.529427,1043.04,Van,DRV055,15.0,2023-06-26 22:04:00,2023-06-27 13:50:33.794031,2023-06-27 13:38:33.794031,2,Cloudy,Highway,-12.0,0
DLV000190,Thane,Kolkata,19.517716,73.172796,22.344745,88.454131,1617.09,Truck,DRV099,4.21,2023-11-25 23:41:00,2023-11-29 04:05:26.665400,2023-11-29 03:59:26.665400,7,Fog,City,-6.0,0
DLV000191,Indore,Bangalore,22.580574,75.449282,13.388914,77.231419,1039.25,Truck,DRV084,6.86,2023-06-28 03:11:00,2023-06-29 20:37:24.555408,2023-06-29 20:07:24.555408,9,Cloudy,City,-30.0,0
DLV000192,Mumbai,Kanpur,18.761133,72.919601,26.822846,80.564125,1189.96,Car,DRV087,13.74,2023-10-06 13:34:00,2023-10-07 14:33:20.990579,2023-10-07 15:27:20.990579,4,Fog,Highway,54.0,1
DLV000193,Hyderabad,Delhi,17.691561,78.645483,28.806177,77.558196,1240.85,Car,DRV079,6.89,2023-01-09 07:13:00,2023-01-10 06:28:57.152330,2023-01-10 10:28:57.152330,10,Clear,Highway,240.0,1
DLV000194,Delhi,Jaipur,28.335109,77.696668,27.356459,75.326727,257.16,Van,DRV052,1.4,2023-08-13 07:34:00,2023-08-13 12:22:20.554245,2023-08-13 13:13:20.554245,3,Rain,Highway,51.0,1
DLV000195,Kanpur,Coimbatore,26.655475,80.757148,10.697375,77.023745,1817.15,Motorcycle,DRV031,2.51,2023-06-04 04:42:00,2023-06-05 14:25:50.807933,2023-06-05 15:17:50.807933,7,Cloudy,Highway,52.0,1
DLV000196,Kolkata,Bhopal,22.996996,88.834958,23.704166,77.386814,1171.04,Car,DRV007,21.18,2023-06-26 20:42:00,2023-06-28 08:13:17.552784,2023-06-28 10:29:17.552784,6,Fog,Rural,136.0,1
DLV000197,Indore,Kolkata,23.081643,76.202249,22.3917,88.692815,1282.86,Car,DRV031,8.13,2023-04-26 09:54:00,2023-04-28 05:40:39.615175,2023-04-28 05:45:39.615175,1,Rain,City,5.0,0
DLV000198,Patna,Chennai,25.324109,84.758167,12.659653,80.466989,1478.35,Car,DRV032,4.65,2023-05-11 06:21:00,2023-05-13 06:23:47.132414,2023-05-13 06:05:47.132414,6,Clear,City,-18.0,0
DLV000199,Delhi,Lucknow,28.453775,77.433767,26.412056,80.76149,399.22,Car,DRV087,31.41,2023-11-06 19:02:00,2023-11-07 02:31:07.012772,2023-11-07 02:31:07.012772,10,Clear,Highway,0.0,0
DLV000200,Pune,Nagpur,18.339153,73.982591,21.531778,79.204063,651.0,Motorcycle,DRV002,8.99,2023-04-19 06:47:00,2023-04-19 21:58:24.234983,2023-04-19 21:41:24.234983,8,Clear,Rural,-17.0,0
DLV000201,Indore,Ahmedabad,22.452559,75.382101,23.392599,72.092669,352.72,Motorcycle,DRV100,8.02,2023-05-25 12:29:00,2023-05-25 20:53:22.996426,2023-05-25 20:54:22.996426,6,Cloudy,Rural,1.0,0
DLV000202,Bhopal,Hyderabad,23.698968,77.711383,17.882934,78.337412,649.98,Car,DRV098,21.44,2023-06-13 06:23:00,2023-06-14 09:40:56.303569,2023-06-14 10:04:56.303569,1,Snow,City,24.0,1
DLV000203,Mumbai,Lucknow,19.343188,72.779631,26.826576,81.073705,1187.62,Car,DRV038,4.73,2023-03-20 06:21:00,2023-03-22 16:14:46.967521,2023-03-22 20:01:46.967521,10,Rain,City,227.0,1
DLV000204,Kanpur,Jaipur,26.371257,80.569482,26.651177,75.397774,515.5,Car,DRV093,31.61,2023-11-25 23:31:00,2023-11-26 11:14:39.648263,2023-11-26 11:15:39.648263,6,Fog,Highway,1.0,0
DLV000205,Kolkata,Surat,22.427222,88.151139,20.966508,72.564708,1617.77,Van,DRV068,7.14,2023-01-18 02:52:00,2023-01-19 06:09:59.616618,2023-01-19 05:43:59.616618,7,Clear,Highway,-26.0,0
DLV000206,Chennai,Mumbai,12.967027,80.450347,18.794254,73.327661,999.74,Truck,DRV065,9.34,2023-08-22 11:03:00,2023-08-23 14:32:34.176872,2023-08-23 14:03:34.176872,10,Cloudy,Rural,-29.0,0
DLV000207,Mumbai,Surat,19.362345,72.467111,21.087781,73.210218,206.93,Car,DRV002,7.03,2023-01-09 16:46:00,2023-01-09 23:39:51.931247,2023-01-09 23:36:51.931247,5,Snow,Rural,-3.0,0
DLV000208,Kolkata,Hyderabad,22.686011,88.030934,17.876169,78.218372,1154.27,Van,DRV068,14.51,2023-03-18 07:12:00,2023-03-19 09:39:07.367035,2023-03-19 10:59:07.367035,5,Cloudy,Rural,80.0,1
DLV000209,Bangalore,Indore,13.414332,77.744247,22.827337,75.870389,1065.19,Car,DRV059,3.91,2023-10-17 07:44:00,2023-10-18 21:48:50.227240,2023-10-18 21:20:50.227240,2,Rain,City,-28.0,0
DLV000210,Bangalore,Thane,12.692086,77.281038,19.497884,72.828225,893.68,Car,DRV049,4.34,2023-10-10 15:03:00,2023-10-11 08:10:44.226417,2023-10-11 08:01:44.226417,3,Clear,Rural,-9.0,0
DLV000211,Surat,Hyderabad,20.728043,73.300203,17.768786,78.914452,674.91,Van,DRV030,30.58,2023-04-19 22:56:00,2023-04-20 22:08:00.462536,2023-04-20 23:13:00.462536,5,Cloudy,City,65.0,1
DLV000212,Vadodara,Coimbatore,22.503221,72.835096,11.332633,76.680241,1307.47,Van,DRV023,4.18,2023-06-11 00:13:00,2023-06-12 00:29:11.944686,2023-06-12 01:20:11.944686,7,Cloudy,Highway,51.0,1
DLV000213,Ahmedabad,Coimbatore,22.746318,72.608374,11.10974,77.035886,1376.62,Car,DRV087,4.0,2023-10-04 10:24:00,2023-10-05 19:12:34.312928,2023-10-05 18:45:34.312928,2,Rain,Rural,-27.0,0
DLV000214,Hyderabad,Bhopal,17.773748,78.942351,23.622028,77.722116,662.55,Truck,DRV010,5.01,2023-06-24 19:49:00,2023-06-25 12:12:53.648227,2023-06-25 13:07:53.648227,7,Cloudy,Rural,55.0,1
DLV000215,Jaipur,Visakhapatnam,27.067642,75.838157,17.273787,83.126953,1321.8,Car,DRV030,1.86,2023-07-02 17:24:00,2023-07-04 04:05:49.692249,2023-07-04 07:43:49.692249,10,Fog,Highway,218.0,1
DLV000216,Lucknow,Ahmedabad,27.07012,80.942076,22.603546,72.291583,1003.88,Van,DRV011,3.56,2023-05-18 04:24:00,2023-05-19 09:45:48.637351,2023-05-19 10:46:48.637351,7,Rain,Rural,61.0,1
DLV000217,Lucknow,Visakhapatnam,27.029959,80.522331,18.038007,83.213647,1037.25,Motorcycle,DRV098,92.47,2023-05-19 03:08:00,2023-05-19 20:38:12.798134,2023-05-19 20:34:12.798134,7,Clear,Highway,-4.0,0
DLV000218,Hyderabad,Mumbai,17.709681,78.334509,19.254016,72.943432,593.87,Van,DRV046,4.35,2023-10-11 02:38:00,2023-10-12 00:40:50.465068,2023-10-12 01:20:50.465068,7,Cloudy,City,40.0,1
DLV000219,Vadodara,Ahmedabad,22.074228,73.55983,23.319926,72.729852,162.59,Truck,DRV088,16.78,2023-07-14 05:08:00,2023-07-14 13:15:46.046759,2023-07-14 13:57:46.046759,5,Snow,City,42.0,1
DLV000220,Jaipur,Bhopal,27.109871,75.967441,23.378511,77.665317,448.66,Motorcycle,DRV062,12.27,2023-02-09 11:16:00,2023-02-10 00:52:33.209906,2023-02-10 01:35:33.209906,8,Rain,Rural,43.0,1
DLV000221,Chennai,Kanpur,12.741305,80.651571,26.821744,79.861147,1567.84,Van,DRV051,6.25,2023-06-20 19:24:00,2023-06-24 04:55:39.816846,2023-06-24 05:03:39.816846,6,Snow,City,8.0,0
DLV000222,Chennai,Kanpur,12.917819,80.514208,26.11066,80.649867,1467.05,Motorcycle,DRV078,8.56,2023-12-22 06:30:00,2023-12-23 22:06:36.819870,2023-12-24 02:03:36.819870,7,Snow,Highway,237.0,1
DLV000223,Visakhapatnam,Coimbatore,18.018934,83.225968,10.523186,76.742838,1087.17,Truck,DRV042,8.95,2023-07-12 08:52:00,2023-07-14 02:43:22.170795,2023-07-14 04:22:22.170795,2,Fog,City,99.0,1
DLV000224,Kolkata,Surat,22.704414,88.123704,21.304206,72.871085,1579.45,Van,DRV094,7.74,2023-08-25 22:13:00,2023-08-28 11:01:31.400784,2023-08-28 10:57:31.400784,2,Fog,City,-4.0,0
DLV000225,Visakhapatnam,Chennai,17.966645,82.825481,13.343728,80.311967,580.19,Motorcycle,DRV031,6.72,2023-05-10 21:09:00,2023-05-11 19:29:14.206465,2023-05-11 19:36:14.206465,2,Fog,City,7.0,0
DLV000226,Indore,Surat,22.852222,76.289728,20.77271,73.268328,388.25,Car,DRV070,9.77,2023-01-19 11:44:00,2023-01-19 19:33:46.886267,2023-01-19 19:25:46.886267,2,Cloudy,Rural,-8.0,0
DLV000227,Kolkata,Delhi,22.760486,87.931737,28.414864,77.417172,1226.86,Car,DRV097,8.44,2023-06-19 13:06:00,2023-06-20 08:16:10.636905,2023-06-20 08:21:10.636905,5,Clear,Highway,5.0,0
DLV000228,Surat,Coimbatore,21.016083,72.952016,10.562542,77.327337,1252.81,Truck,DRV058,3.67,2023-07-11 12:29:00,2023-07-12 21:47:14.080778,2023-07-12 21:47:14.080778,9,Cloudy,Rural,0.0,0
DLV000229,Hyderabad,Kanpur,17.858489,78.955578,26.699552,79.961986,988.5,Car,DRV011,35.36,2023-03-01 23:09:00,2023-03-04 02:33:07.950022,2023-03-04 04:04:07.950022,6,Snow,City,91.0,1
DLV000230,Nagpur,Patna,21.329095,79.034103,25.367727,85.634725,809.55,Van,DRV057,6.92,2023-12-23 14:20:00,2023-12-24 11:35:02.685197,2023-12-24 11:26:02.685197,1,Clear,City,-9.0,0
DLV000231,Hyderabad,Pune,17.311181,78.438087,18.184024,74.15151,464.21,Truck,DRV067,2.66,2023-03-31 17:10:00,2023-04-01 09:52:41.014859,2023-04-01 11:13:41.014859,7,Snow,Rural,81.0,1
DLV000232,Kolkata,Pune,22.154981,88.544399,18.674911,73.62996,1600.84,Car,DRV051,15.0,2023-01-15 23:39:00,2023-01-19 05:41:28.280813,2023-01-19 07:35:28.280813,10,Rain,City,114.0,1
DLV000233,Pune,Lucknow,18.971264,73.507758,26.779035,81.389816,1184.96,Van,DRV074,46.84,2023-02-22 17:11:00,2023-02-25 02:03:40.435074,2023-02-25 03:35:40.435074,4,Snow,City,92.0,1
DLV000234,Patna,Kanpur,25.491694,84.911815,26.933878,80.241234,492.72,Car,DRV079,2.53,2023-07-20 18:07:00,2023-07-21 21:42:31.529298,2023-07-21 21:31:31.529298,8,Snow,City,-11.0,0
DLV000235,Coimbatore,Surat,11.410899,76.685755,20.883305,72.362234,1149.8,Van,DRV087,2.11,2023-03-10 10:07:00,2023-03-12 03:13:19.151492,2023-03-12 03:15:19.151492,2,Rain,City,2.0,0
DLV000236,Indore,Bhopal,23.083958,75.83091,23.728093,77.098126,147.82,Truck,DRV074,31.3,2023-07-16 13:11:00,2023-07-16 18:11:04.807124,2023-07-16 17:52:04.807124,9,Fog,Rural,-19.0,0
DLV000237,Vadodara,Kolkata,22.675823,73.457797,22.843522,88.708683,1563.19,Car,DRV037,14.05,2023-03-13 05:20:00,2023-03-14 19:37:53.584757,2023-03-14 19:38:53.584757,1,Fog,Rural,1.0,0
